,YR_MO,CALL_DATE,AGENT_KEY,CALLS,HANDLE_TIME,CALL_REGEN,CALLS_WITH_OFFER,CALLS_WITH_ACCEPT,CALLS_OFFER_APPLIED,TRANSFERS,EFF_DT,TERM_DT,AGENT_ID,AGENT_NAME,TEAM_LEAD_ID,TEAM_LEAD_NAME,CALL_CENTER
946,201708,2017-08-31,12488,33,25229,7,28,20,12,3,2017-05-01,2020-12-31,201700144,"Zwilowski, Zane",201700013,"Oferten, Quinton",Williamburg
947,201706,2017-06-01,12489,32,24876,9,29,18,7,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
948,201706,2017-06-03,12489,32,24978,8,29,23,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
949,201706,2017-06-05,12489,31,25605,7,29,21,10,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
950,201706,2017-06-06,12489,30,24614,7,26,20,8,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
951,201706,2017-06-07,12489,33,25792,8,31,20,11,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
952,201706,2017-06-08,12489,29,25457,6,27,21,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
953,201706,2017-06-10,12489,30,25963,8,26,18,7,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
954,201706,2017-06-12,12489,30,25077,8,28,18,8,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
955,201706,2017-06-15,12489,31,24755,9,27,19,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
956,201706,2017-06-17,12489,30,25304,8,26,20,8,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
957,201706,2017-06-19,12489,30,24275,8,27,16,7,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
958,201706,2017-06-20,12489,30,24525,6,26,16,10,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
959,201706,2017-06-22,12489,29,25387,6,26,19,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
960,201706,2017-06-27,12489,33,24347,8,28,20,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
961,201706,2017-06-28,12489,30,25650,9,27,21,11,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
962,201706,2017-06-29,12489,30,25267,7,26,20,12,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
963,201707,2017-07-01,12489,29,24832,7,28,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
964,201707,2017-07-03,12489,32,24669,7,28,19,11,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
965,201707,2017-07-04,12489,29,24674,6,27,20,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
966,201707,2017-07-05,12489,33,25835,9,28,18,10,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
967,201707,2017-07-06,12489,28,25167,8,24,14,9,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
968,201707,2017-07-08,12489,30,25850,9,27,21,14,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
969,201707,2017-07-10,12489,29,24786,8,25,20,14,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
970,201707,2017-07-11,12489,28,24145,6,26,21,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
971,201707,2017-07-12,12489,28,24938,8,25,17,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
972,201707,2017-07-13,12489,31,24796,7,28,22,15,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
973,201707,2017-07-15,12489,28,25499,7,25,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
974,201707,2017-07-17,12489,32,25874,6,30,24,17,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
975,201707,2017-07-18,12489,32,24123,9,28,20,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
976,201707,2017-07-19,12489,33,24481,8,31,21,15,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
977,201707,2017-07-20,12489,28,24760,6,25,17,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
978,201707,2017-07-22,12489,32,24730,9,29,19,10,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
979,201707,2017-07-24,12489,28,25831,8,25,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
980,201707,2017-07-25,12489,32,24475,7,30,19,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
981,201707,2017-07-26,12489,32,24909,8,28,18,10,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
982,201707,2017-07-27,12489,32,25191,8,30,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
983,201707,2017-07-29,12489,32,25417,7,29,19,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
984,201707,2017-07-31,12489,33,25658,7,29,20,11,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
985,201708,2017-08-01,12489,28,25733,6,25,16,9,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
986,201708,2017-08-02,12489,30,24605,7,27,16,9,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
987,201708,2017-08-03,12489,32,25565,9,30,22,15,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
988,201708,2017-08-05,12489,28,24487,8,26,18,9,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
989,201708,2017-08-07,12489,28,25408,6,25,19,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
990,201708,2017-08-08,12489,32,24244,8,30,21,12,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
991,201708,2017-08-09,12489,29,25455,6,28,20,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
992,201708,2017-08-10,12489,31,25931,7,28,17,9,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
993,201708,2017-08-12,12489,32,25681,10,30,23,17,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
994,201708,2017-08-14,12489,33,24508,9,29,22,14,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
995,201708,2017-08-15,12489,33,25624,8,29,22,15,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
996,201708,2017-08-16,12489,31,24573,7,29,22,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
997,201708,2017-08-17,12489,33,24377,7,30,23,12,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
998,201708,2017-08-19,12489,28,25292,8,24,14,9,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
999,201708,2017-08-21,12489,30,24231,9,26,19,10,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1000,201708,2017-08-22,12489,33,25283,8,31,22,16,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1001,201708,2017-08-23,12489,31,24498,6,27,21,14,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1002,201708,2017-08-24,12489,29,24923,9,26,19,13,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1003,201708,2017-08-26,12489,30,24877,9,29,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1004,201708,2017-08-28,12489,30,24255,7,26,17,12,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1005,201708,2017-08-29,12489,29,25740,8,25,16,11,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1006,201708,2017-08-30,12489,28,24135,6,24,16,8,4,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1007,201708,2017-08-31,12489,29,25006,6,26,20,12,3,2017-05-01,2020-12-31,201700145,"Abacus, Aaron",201700013,"Oferten, Quinton",Williamburg
1008,201706,2017-06-02,12473,30,25472,5,27,18,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1009,201706,2017-06-03,12473,35,24988,7,33,27,19,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1010,201706,2017-06-05,12473,30,25897,5,26,21,16,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1011,201706,2017-06-06,12473,31,24040,7,29,22,18,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1012,201706,2017-06-07,12473,33,24129,6,32,24,17,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1013,201706,2017-06-09,12473,35,24060,8,30,22,14,4,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1014,201706,2017-06-10,12473,31,25693,7,30,21,13,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1015,201706,2017-06-12,12473,33,25101,5,32,21,13,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1016,201706,2017-06-13,12473,36,25313,8,36,30,23,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1017,201706,2017-06-14,12473,32,24120,5,30,20,13,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1018,201706,2017-06-16,12473,35,24466,7,32,25,17,4,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1019,201706,2017-06-17,12473,36,24686,9,33,24,14,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1020,201706,2017-06-19,12473,33,25323,7,31,20,12,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1021,201706,2017-06-20,12473,34,24609,5,33,23,16,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1022,201706,2017-06-21,12473,30,25961,5,26,18,12,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1023,201706,2017-06-23,12473,33,25796,5,30,23,18,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1024,201706,2017-06-24,12473,35,25364,8,30,21,15,4,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1025,201706,2017-06-26,12473,35,24167,7,34,27,19,4,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1026,201706,2017-06-27,12473,32,25818,8,31,26,20,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1027,201706,2017-06-28,12473,35,24356,7,34,24,17,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1028,201706,2017-06-30,12473,33,25987,5,28,23,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1029,201707,2017-07-01,12473,31,25354,7,31,23,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1030,201707,2017-07-03,12473,34,24025,7,31,26,19,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1031,201707,2017-07-04,12473,32,24676,8,30,20,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1032,201707,2017-07-05,12473,32,25196,5,32,25,19,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1033,201707,2017-07-07,12473,35,25778,8,33,25,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1034,201707,2017-07-08,12473,35,24589,8,34,27,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1035,201707,2017-07-10,12473,36,25067,5,32,21,13,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1036,201707,2017-07-11,12473,32,24355,6,32,26,19,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1037,201707,2017-07-12,12473,33,25690,7,28,21,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1038,201707,2017-07-14,12473,36,24336,9,36,27,17,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1039,201707,2017-07-15,12473,32,24200,6,30,23,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1040,201707,2017-07-17,12473,30,24929,8,30,20,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1041,201707,2017-07-18,12473,35,24261,8,35,23,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1042,201707,2017-07-19,12473,35,24420,7,33,24,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1043,201707,2017-07-21,12473,35,24320,6,30,23,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1044,201707,2017-07-22,12473,31,24486,7,28,20,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1045,201707,2017-07-24,12473,33,25173,5,30,24,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1046,201707,2017-07-25,12473,32,25308,6,31,24,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1047,201707,2017-07-26,12473,32,25869,6,29,22,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1048,201707,2017-07-31,12473,35,25559,7,31,25,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1049,201708,2017-08-01,12473,30,24835,5,27,22,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1050,201708,2017-08-02,12473,31,24478,7,29,21,17,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1051,201708,2017-08-04,12473,36,24699,6,33,27,17,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1052,201708,2017-08-05,12473,35,25689,6,33,25,20,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1053,201708,2017-08-07,12473,32,25195,5,30,22,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1054,201708,2017-08-08,12473,32,24065,5,29,23,17,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1055,201708,2017-08-09,12473,36,25340,9,36,26,17,3,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1056,201708,2017-08-11,12473,33,24071,6,31,24,17,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1057,201708,2017-08-12,12473,36,24968,7,33,26,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1058,201708,2017-08-14,12473,32,25358,8,28,18,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1059,201708,2017-08-15,12473,36,25991,8,35,25,20,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1060,201708,2017-08-16,12473,35,25805,9,32,26,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1061,201708,2017-08-18,12473,32,24729,6,30,22,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1062,201708,2017-08-19,12473,36,24909,9,33,26,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1063,201708,2017-08-21,12473,35,25108,8,30,21,13,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1064,201708,2017-08-22,12473,32,25292,7,32,24,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1065,201708,2017-08-23,12473,35,25188,9,30,23,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1066,201708,2017-08-25,12473,32,24159,6,31,24,14,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1067,201708,2017-08-26,12473,30,25790,7,27,23,15,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1068,201708,2017-08-28,12473,32,25612,7,31,24,18,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1069,201708,2017-08-29,12473,32,24016,6,30,21,16,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1070,201708,2017-08-30,12473,30,24350,6,29,19,13,2,2017-05-01,2020-12-31,201700129,"Ivanski, Igor",201700012,"Jimson, Bill",Williamburg
1071,201706,2017-06-02,12474,35,25522,7,35,24,17,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1072,201706,2017-06-03,12474,31,25292,7,28,23,18,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1073,201706,2017-06-05,12474,31,25598,8,28,19,12,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1074,201706,2017-06-06,12474,33,25196,5,29,20,13,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1075,201706,2017-06-07,12474,30,24354,6,27,20,15,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1076,201706,2017-06-09,12474,36,25146,6,33,23,15,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1077,201706,2017-06-10,12474,33,24827,8,28,20,16,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1078,201706,2017-06-12,12474,36,24764,7,34,22,17,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1079,201706,2017-06-13,12474,31,24296,7,27,22,13,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1080,201706,2017-06-14,12474,33,24794,7,33,22,16,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1081,201706,2017-06-16,12474,35,25235,9,32,23,18,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1082,201706,2017-06-17,12474,36,25762,8,32,21,14,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1083,201706,2017-06-19,12474,31,25994,6,31,24,15,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1084,201706,2017-06-20,12474,30,25074,6,27,20,14,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1085,201706,2017-06-21,12474,35,24828,5,30,25,18,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1086,201706,2017-06-23,12474,33,25692,6,28,19,12,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1087,201706,2017-06-24,12474,34,25550,8,29,21,16,3,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1088,201706,2017-06-26,12474,31,24417,6,29,22,13,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1089,201706,2017-06-27,12474,36,25003,9,33,24,16,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1090,201706,2017-06-28,12474,34,24712,6,32,24,17,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1091,201706,2017-06-30,12474,33,25948,6,31,21,15,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1092,201707,2017-07-01,12474,30,25339,7,27,20,14,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1093,201707,2017-07-03,12474,30,25649,6,27,20,13,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1094,201707,2017-07-04,12474,30,25815,7,26,17,11,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1095,201707,2017-07-05,12474,31,24278,7,27,18,13,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1096,201707,2017-07-07,12474,34,24114,7,32,27,16,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
1097,201707,2017-07-08,12474,34,24946,8,31,23,17,2,2017-05-01,2020-12-31,201700130,"Jeffries, Johnna",201700012,"Jimson, Bill",Williamburg
